,attention,name,num_nodes,docs
1114,0.029397739097476006,questions regarding,2,"[112, 350]"
2640,0.029371384531259537,pivot,2,"[521, 435]"
1118,0.029265156015753746,trained,2,"[112, 240]"
1784,0.02866232395172119,common good,2,"[304, 204]"
3041,0.0285533145070076,overcome,2,"[643, 996]"
558,0.028281129896640778,review,3,"[112, 33, 939]"
1883,0.028094224631786346,united nations,3,"[967, 237, 239]"
2327,0.027892470359802246,economic recovery,5,"[708, 331, 497, 498, 602]"
2445,0.027871953323483467,terms,2,"[521, 359]"
2344,0.027600040659308434,later,2,"[336, 975]"
2364,0.027600040659308434,often,2,"[336, 975]"
1137,0.02759011834859848,verify,2,"[112, 855]"
3134,0.027210775762796402,mindful,2,"[755, 975]"
1007,0.0271941926330328,committee,3,"[112, 83, 389]"
1177,0.027186747640371323,qualify,2,"[112, 837]"
1783,0.027084410190582275,conjunction,2,"[204, 470]"
2933,0.027023421600461006,middle east,2,"[566, 975]"
66,0.026918627321720123,religion,2,"[6, 975]"
3157,0.026777593418955803,attention,2,"[785, 996]"
1151,0.026708640158176422,throughout,3,"[112, 201, 916]"
204,0.0264966432005167,worry,4,"[18, 255, 678, 239]"
1931,0.026486627757549286,brought,4,"[240, 490, 493, 1038]"
199,0.02640227973461151,based,4,"[112, 18, 554, 842]"
1401,0.02632858231663704,better place,2,"[397, 150]"
1396,0.026058532297611237,answers,2,"[336, 150]"
339,0.0258483923971653,hunger,2,"[659, 22]"
1119,0.025803057476878166,yet,4,"[112, 1024, 523, 691]"
3221,0.025692300871014595,similar,2,"[1033, 975]"
963,0.02568109706044197,names,2,"[80, 975]"
1705,0.02555476874113083,opposed,3,"[702, 190, 239]"
2716,0.02552007883787155,agendas,2,"[467, 975]"
1771,0.025449302047491074,remains,2,"[204, 991]"
1780,0.025198519229888916,near future,2,"[204, 559]"
2481,0.025125376880168915,governments,2,"[374, 975]"
3091,0.025122789666056633,ramp,2,"[704, 699]"
1168,0.025121508166193962,short,3,"[112, 890, 492]"
2784,0.02489529922604561,hurricane ida,2,"[699, 503]"
605,0.024822808802127838,must take,2,"[975, 39]"
3092,0.02465984970331192,million barrels,2,"[699, 727]"
1412,0.024643126875162125,decent future,2,"[514, 150]"
949,0.02415415830910206,also become,2,"[80, 150]"
3029,0.023973649367690086,policymakers,2,"[1002, 631]"
1402,0.02394965849816799,involve,2,"[445, 150]"
1417,0.0238953847438097,military,2,"[899, 150]"
1910,0.023830149322748184,difference,8,"[354, 323, 743, 681, 330, 1038, 239, 560]"
337,0.02365179732441902,people around,2,"[172, 22]"
1903,0.023596402257680893,aware,4,"[660, 805, 350, 239]"
1147,0.023503374308347702,public comment,2,"[112, 726]"
423,0.023384518921375275,employees,6,"[257, 299, 112, 851, 508, 30]"
976,0.023334037512540817,endemic,2,"[80, 744]"
1415,0.02331898920238018,accompanied,2,"[150, 774]"
607,0.023307090625166893,internet,2,"[150, 39]"
1149,0.02323944680392742,promote,4,"[112, 492, 150, 518]"
8,0.02296864241361618,recognition,4,"[32, 1, 858, 239]"
672,0.02276664413511753,decided,2,"[45, 239]"
2826,0.022600427269935608,full report,2,"[521, 628]"
626,0.02251853421330452,surprised,3,"[40, 910, 239]"
1896,0.022462641820311546,account,3,"[288, 519, 239]"
1176,0.022231129929423332,criteria,3,"[112, 450, 286]"
1161,0.022132720798254013,distribution,4,"[112, 612, 382, 239]"
1776,0.022086361423134804,tout,2,"[890, 204]"
1912,0.021834028884768486,disabilities,4,"[354, 684, 286, 239]"
1927,0.021783579140901566,human rights,4,"[635, 484, 630, 239]"
1900,0.02177756279706955,cornerstones,2,"[384, 239]"
1465,0.021572325378656387,months ahead,2,"[1002, 157]"
1116,0.021506642922759056,implementation,2,"[112, 719]"
1181,0.021502481773495674,beyond,3,"[113, 996, 550]"
1928,0.02149510197341442,takes,6,"[456, 239, 831, 310, 638, 351]"
1170,0.021412290632724762,long time,3,"[112, 361, 553]"
1143,0.021144161000847816,federal funding,3,"[112, 201, 999]"
1166,0.021109208464622498,visitors,4,"[112, 769, 562, 255]"
3006,0.021007917821407318,fourth quarter,2,"[699, 628]"
1477,0.020967818796634674,platform,3,"[402, 1038, 159]"
453,0.020910002291202545,fees,3,"[112, 30, 487]"
2135,0.02087991125881672,receiving,6,"[771, 701, 277, 566, 535, 477]"
960,0.020719947293400764,society,6,"[418, 366, 1038, 80, 116, 700]"
1226,0.02066432684659958,parts,5,"[975, 785, 435, 120, 699]"
1257,0.02062976360321045,normality,2,"[121, 975]"
1231,0.02062976360321045,justice system,2,"[121, 975]"
487,0.020419396460056305,lack,9,"[41, 940, 813, 239, 112, 152, 537, 445, 30]"
905,0.020390203222632408,signs,2,"[73, 204]"
1124,0.02021404169499874,videos,3,"[112, 360, 902]"
2434,0.02021174691617489,impacts,3,"[771, 355, 462]"
1921,0.02001292258501053,thing,5,"[896, 329, 239, 887, 251]"
1165,0.020008809864521027,pointed,5,"[519, 112, 150, 727, 858]"
250,0.019988317042589188,level,5,"[80, 112, 18, 691, 121]"
1146,0.01988346502184868,prove,3,"[112, 786, 459]"
79,0.01979910023510456,bad,3,"[9, 255, 239]"
1799,0.01976923830807209,fight covid,4,"[210, 339, 476, 239]"
3106,0.01974271982908249,exposure,2,"[714, 975]"
1411,0.019649438560009003,high speed,2,"[380, 150]"
766,0.019647397100925446,top,8,"[771, 492, 1036, 309, 121, 506, 60, 890]"
409,0.019436335191130638,create,10,"[288, 354, 996, 902, 239, 112, 562, 950, 888, 30]"
908,0.019259439781308174,asking,5,"[325, 73, 112, 368, 83]"
1971,0.01913394220173359,year due,2,"[244, 975]"
1142,0.019057756289839745,encourage,4,"[112, 354, 916, 190]"
389,0.019019754603505135,water,3,"[112, 902, 30]"
2792,0.01891256310045719,higher,3,"[521, 508, 749]"
975,0.0188940167427063,long term,11,"[1026, 104, 201, 685, 1038, 239, 80, 112, 598, 247, 187]"
1047,0.018873102962970734,voters,3,"[96, 575, 239]"
2016,0.01885291002690792,wanting,3,"[251, 917, 975]"
1414,0.01875099167227745,spend money,2,"[492, 150]"
401,0.0186160895973444,india,2,"[30, 975]"
2714,0.01859797164797783,real,3,"[521, 466, 660]"
1224,0.018204355612397194,amount,6,"[321, 1033, 239, 566, 535, 120]"
435,0.018204117193818092,us president,2,"[699, 30]"
3072,0.017944594845175743,italy,2,"[683, 1038]"
2629,0.01789143495261669,family friends,3,"[491, 429, 975]"
849,0.017808223143219948,agreement,3,"[112, 630, 70]"
1470,0.01778624765574932,urging,3,"[157, 645, 975]"
184,0.017740901559591293,said,10,"[452, 805, 519, 458, 239, 112, 18, 660, 667, 255]"
1717,0.017681913450360298,good time,5,"[194, 554, 204, 975, 639]"
2910,0.017625922337174416,strength,3,"[554, 660, 975]"
1781,0.017522579059004784,washington dc,2,"[204, 341]"
1171,0.017393212765455246,two years,4,"[112, 985, 178, 658]"
2931,0.01732710190117359,energy,3,"[670, 566, 975]"
406,0.01726643554866314,every years,2,"[150, 30]"
243,0.017139770090579987,includes,3,"[18, 189, 150]"
75,0.01713194139301777,peak,3,"[8, 1033, 832]"
3222,0.017111318185925484,linked,2,"[1014, 975]"
2837,0.016637850552797318,updates,4,"[924, 851, 524, 812]"
1924,0.01656975783407688,looked,6,"[299, 1035, 493, 239, 336, 858]"
1397,0.016552414745092392,pause,3,"[939, 397, 150]"
1122,0.01601189188659191,give us,3,"[112, 348, 237]"
2114,0.015950359404087067,behaviour,3,"[265, 1038, 447]"
26,0.015907207503914833,lead,9,"[2, 901, 940, 1005, 590, 559, 1038, 561, 693]"
2030,0.015816714614629745,measures,3,"[699, 254, 758]"
836,0.015806689858436584,next couple,3,"[771, 69, 247]"
1152,0.015796221792697906,little,5,"[935, 745, 112, 947, 660]"
458,0.015490666031837463,design,3,"[604, 996, 30]"
595,0.015480756759643555,county,16,"[768, 449, 162, 35, 771, 389, 1028, 749, 112, 118, 825, 378, 251, 508, 573, 926]"
2731,0.015459797345101833,emergence,3,"[521, 610, 475]"
1169,0.01543334499001503,approach,3,"[112, 482, 591]"
870,0.015187229961156845,viewed,2,"[521, 70]"
189,0.015166605822741985,problem,9,"[939, 750, 239, 336, 18, 466, 888, 187, 415]"
1010,0.015143568627536297,relationship,5,"[746, 240, 851, 85, 535]"
1126,0.015131387859582901,question,4,"[112, 329, 676, 192]"
1234,0.015116951428353786,coming together,3,"[121, 975, 743]"
2819,0.01510933879762888,federal funds,2,"[521, 519]"
2132,0.01509833987802267,registration,4,"[594, 275, 629, 1038]"
1919,0.01503487303853035,found,7,"[930, 361, 1033, 239, 240, 975, 255]"
2831,0.014997250400483608,strong momentum,2,"[521, 913]"
2830,0.014997250400483608,confidence recovers,2,"[521, 913]"
2827,0.014997250400483608,us consumer,2,"[521, 913]"
2829,0.014997250400483608,great shape,2,"[521, 913]"
2828,0.014997250400483608,auto rebound,2,"[521, 913]"
2825,0.014997250400483608,risk friendly,2,"[521, 913]"
1419,0.014906864613294601,longer,3,"[573, 150, 254]"
1716,0.014704442583024502,center,3,"[194, 204, 314]"
449,0.014700163155794144,plans,5,"[72, 112, 208, 985, 30]"
612,0.014671036042273045,actions,6,"[770, 355, 902, 39, 1038, 535]"
3137,0.014669863507151604,projects,2,"[760, 858]"
758,0.014548654668033123,hands,3,"[56, 700, 996]"
544,0.014491524547338486,activities,3,"[32, 129, 204]"
930,0.014292187057435513,artificial intelligence,3,"[896, 996, 79]"
2962,0.014208679087460041,daily lives,4,"[746, 1038, 582, 847]"
703,0.01420717965811491,expect,3,"[48, 176, 239]"
818,0.014124627225100994,new virus,4,"[975, 452, 69, 215]"
1341,0.014112472534179688,worth,8,"[135, 460, 942, 239, 655, 187, 348, 733]"
1101,0.01403603795915842,project,5,"[298, 109, 1038, 112, 858]"
1127,0.01392023079097271,clients,5,"[134, 171, 973, 112, 826]"
1408,0.013802511617541313,blinds,2,"[667, 150]"
62,0.013710949569940567,role,8,"[6, 390, 519, 270, 239, 18, 126, 991]"
835,0.01367137860506773,vaccine mandate,8,"[579, 292, 69, 904, 851, 887, 698, 507]"
1778,0.013648439198732376,third,3,"[705, 204, 781]"
1390,0.01354016363620758,resources,8,"[771, 489, 745, 715, 1033, 148, 661, 980]"
1156,0.0134360920637846,guarantee,4,"[112, 835, 691, 917]"
1244,0.013424851931631565,last years,3,"[121, 939, 150]"
1328,0.013414116576313972,service,7,"[134, 902, 239, 336, 471, 858, 573]"
1915,0.013413609936833382,designed,4,"[257, 340, 630, 239]"
708,0.013311723247170448,played,3,"[49, 180, 150]"
1158,0.013238366693258286,development,4,"[112, 418, 739, 382]"
826,0.013087613508105278,south africa,4,"[881, 975, 69, 615]"
1130,0.013022346422076225,next two,3,"[112, 699, 567]"
1144,0.01296622771769762,low,4,"[112, 121, 1035, 715]"
1774,0.012899130582809448,uncertainty,4,"[991, 204, 893, 447]"
993,0.012875039130449295,seems,5,"[128, 239, 82, 660, 348]"
1906,0.012858978472650051,individuals,8,"[288, 354, 1026, 940, 239, 820, 378, 890]"
898,0.012659285217523575,without,7,"[73, 330, 112, 82, 660, 667, 989]"
2289,0.012440250255167484,missed,3,"[760, 948, 318]"
1093,0.012388302013278008,discussion,4,"[104, 112, 382, 588]"
511,0.012323162518441677,system,8,"[104, 239, 847, 178, 85, 121, 30, 255]"
525,0.012191727757453918,enough,10,"[452, 1000, 362, 427, 619, 239, 52, 667, 828, 31]"
1410,0.012035553343594074,words,2,"[902, 150]"
915,0.011888204142451286,volunteers,7,"[419, 75, 523, 112, 184, 473, 893]"
689,0.011885689571499825,programs,6,"[389, 204, 48, 112, 887, 988]"
2762,0.011801467277109623,new variant,4,"[975, 491, 686, 599]"
2889,0.011765842325985432,earth,3,"[553, 996, 902]"
2866,0.011708295904099941,cnn business,2,"[536, 699]"
1922,0.01168933417648077,interest,2,"[247, 239]"
2857,0.011677630245685577,shall,4,"[554, 975, 686, 535]"
1930,0.011561483144760132,statement,3,"[602, 803, 239]"
1406,0.011385228484869003,path,3,"[858, 899, 150]"
1438,0.011376194655895233,voted,4,"[953, 851, 156, 383]"
1399,0.011336426250636578,right direction,3,"[561, 901, 150]"
2318,0.011269966140389442,break,3,"[329, 618, 975]"
1148,0.011205463670194149,san francisco,4,"[112, 321, 496, 367]"
3215,0.011096671223640442,fur,2,"[910, 975]"
948,0.011068861931562424,tried,8,"[519, 361, 493, 239, 80, 82, 858, 635]"
623,0.011051569133996964,university,7,"[419, 837, 40, 494, 1038, 850, 155]"
37,0.011006282642483711,episode,8,"[3, 100, 454, 336, 1008, 435, 851, 251]"
510,0.010979581624269485,talking,4,"[336, 769, 30, 975]"
1905,0.010974880307912827,example,3,"[578, 247, 239]"
1145,0.010943147353827953,sure,6,"[998, 812, 112, 401, 820, 887]"
806,0.010934684425592422,long,10,"[514, 68, 330, 939, 492, 239, 336, 434, 349, 157]"
2841,0.010853540152311325,one another,3,"[524, 822, 975]"
923,0.010776912793517113,age,11,"[134, 550, 458, 203, 714, 77, 206, 239, 560, 975, 435]"
297,0.010770569555461407,nurses,7,"[354, 164, 456, 239, 18, 883, 724]"
178,0.010748699307441711,become,10,"[259, 579, 1035, 237, 239, 336, 369, 18, 975, 214]"
1925,0.01060203555971384,e,4,"[511, 858, 419, 239]"
1334,0.010565068572759628,explore,4,"[152, 418, 996, 134]"
116,0.010563966818153858,england,8,"[13, 239, 111, 434, 562, 311, 891, 190]"
160,0.010544928722083569,potential,7,"[521, 910, 18, 660, 150, 1019, 573]"
2995,0.010394088923931122,wake,5,"[996, 616, 1032, 952, 666]"
1139,0.010122818872332573,committed,5,"[112, 113, 850, 948, 471]"
196,0.010035242885351181,far,12,"[225, 643, 1005, 207, 176, 239, 18, 815, 927, 508, 157, 445]"
136,0.010002289898693562,needed,16,"[705, 162, 837, 902, 456, 201, 361, 554, 1006, 239, 1038, 657, 18, 436, 25, 124]"
2656,0.009872917085886002,travel,4,"[440, 513, 445, 975]"
1138,0.009785007685422897,could,17,"[128, 449, 769, 133, 773, 647, 456, 265, 361, 521, 493, 239, 112, 369, 975, 947, 660]"
1284,0.009633502922952175,last year,10,"[128, 610, 456, 239, 207, 975, 146, 882, 858, 348]"
2288,0.009630914777517319,effects,3,"[689, 348, 318]"
910,0.009609508328139782,average,4,"[985, 74, 699, 508]"
718,0.009607887826859951,disaster,5,"[167, 975, 50, 506, 796]"
1430,0.009522121399641037,half,5,"[262, 201, 153, 699, 413]"
2737,0.009389275684952736,developing,4,"[848, 920, 996, 477]"
695,0.009351935237646103,creating,8,"[288, 389, 491, 239, 48, 532, 406, 506]"
2593,0.009214131161570549,north carolina,4,"[576, 975, 974, 415]"
436,0.009154626168310642,opportunity,10,"[898, 133, 1038, 79, 112, 239, 214, 343, 893, 30]"
1519,0.009080955758690834,fed,3,"[329, 170, 521]"
215,0.009072761982679367,balance,4,"[913, 18, 991, 975]"
1277,0.008960828185081482,three days,2,"[128, 204]"
901,0.008932826109230518,answer,13,"[743, 73, 459, 492, 589, 239, 719, 786, 341, 406, 150, 412, 447]"
338,0.008896825835108757,climate change,13,"[996, 967, 42, 462, 1038, 983, 307, 22, 247, 153, 890, 700, 159]"
1772,0.008740476332604885,personal,2,"[204, 340]"
1113,0.008725147694349289,incentive,2,"[112, 400]"
1917,0.008554614149034023,final report,2,"[464, 239]"
812,0.008553245104849339,known,6,"[69, 783, 975, 660, 251, 703]"
2529,0.008493950590491295,degree,4,"[1040, 837, 389, 975]"
1663,0.008434681221842766,control,10,"[423, 876, 205, 766, 239, 878, 370, 789, 188, 478]"
404,0.008376593701541424,welcome,8,"[66, 451, 774, 360, 722, 851, 89, 30]"
1320,0.008305732160806656,gift,6,"[131, 484, 168, 1006, 975, 535]"
496,0.00826006755232811,charge,8,"[224, 738, 299, 207, 112, 340, 988, 30]"
1352,0.00823063962161541,grab,2,"[139, 996]"
1421,0.008214694447815418,play,5,"[772, 270, 150, 791, 889]"
1700,0.008199350908398628,called,9,"[192, 678, 908, 493, 239, 241, 371, 475, 190]"
99,0.008192951790988445,maintaining,4,"[10, 332, 237, 239]"
467,0.008098874241113663,holidays,4,"[264, 546, 851, 30]"
218,0.008093561045825481,return,14,"[648, 745, 138, 239, 368, 18, 595, 116, 84, 628, 888, 24, 122, 315]"
2741,0.008074560202658176,catch,3,"[760, 1010, 479]"
624,0.00801856629550457,january,17,"[66, 69, 389, 359, 40, 73, 201, 111, 112, 336, 975, 277, 887, 890, 157, 190, 447]"
777,0.0080002062022686,economy,12,"[769, 521, 138, 491, 300, 239, 913, 247, 536, 155, 508, 62]"
490,0.007983138784766197,connect,4,"[988, 940, 30, 975]"
219,0.007925857789814472,form,11,"[519, 456, 266, 206, 239, 80, 18, 150, 376, 121, 604]"
67,0.00788857415318489,desire,4,"[471, 150, 6, 255]"
74,0.007881412282586098,future,18,"[640, 700, 573, 579, 549, 996, 8, 330, 1038, 177, 626, 915, 150, 471, 630, 604, 93, 30]"
1913,0.007834259420633316,shortage,2,"[469, 239]"
191,0.0077905673533678055,apply,7,"[33, 261, 489, 490, 112, 18, 30]"
141,0.007751829922199249,citizens,14,"[1024, 805, 869, 487, 168, 648, 492, 1038, 18, 212, 726, 567, 378, 734]"
596,0.007743802387267351,learning,6,"[35, 975, 950, 760, 636, 159]"
1400,0.007741173729300499,american people,6,"[192, 554, 337, 917, 406, 150]"
3109,0.007703520357608795,education systems,2,"[715, 975]"
172,0.007622693199664354,back,15,"[34, 803, 962, 615, 298, 1003, 239, 176, 79, 18, 499, 595, 981, 727, 255]"
1131,0.007503408472985029,fact,13,"[514, 869, 519, 456, 265, 842, 855, 239, 112, 974, 628, 247, 382]"
643,0.007447698153555393,track,3,"[41, 307, 699]"
1037,0.0073415967635810375,november,10,"[805, 262, 1005, 1038, 464, 180, 247, 699, 92, 255]"
440,0.007340768352150917,everyone,14,"[1028, 42, 747, 810, 397, 430, 271, 686, 849, 146, 1038, 952, 858, 30]"
1801,0.007328564766794443,develop,4,"[210, 579, 445, 975]"
1163,0.007127145770937204,thought,6,"[265, 299, 112, 240, 176, 660]"
72,0.007064736448228359,post pandemic,2,"[8, 715]"
811,0.006995024625211954,change,19,"[520, 396, 1038, 923, 675, 807, 573, 191, 69, 70, 204, 975, 85, 352, 490, 492, 499, 628, 247]"
35,0.006941968575119972,made,19,"[2, 389, 648, 265, 523, 140, 150, 278, 32, 554, 309, 591, 82, 608, 869, 239, 630, 760, 508]"
1660,0.006846305914223194,china,9,"[907, 939, 1005, 974, 851, 435, 566, 247, 187]"
2057,0.006808264181017876,big,6,"[996, 1031, 535, 985, 635, 255]"
1153,0.006780801806598902,report,5,"[493, 112, 786, 247, 858]"
285,0.006715864408761263,something,11,"[1024, 535, 996, 872, 975, 240, 18, 150, 247, 566, 157]"
2297,0.006710773333907127,collective,2,"[322, 975]"
1881,0.006674767471849918,info,8,"[774, 236, 845, 1038, 751, 400, 247, 955]"
1020,0.006634737830609083,kind,8,"[933, 423, 855, 239, 975, 85, 566, 247]"
294,0.006621206644922495,deal,12,"[643, 806, 204, 238, 1007, 80, 177, 18, 112, 991, 1021, 255]"
3169,0.006616594269871712,winners,3,"[858, 812, 975]"
1090,0.006603505928069353,vulnerable,6,"[996, 104, 329, 842, 243, 628]"
1482,0.006597260944545269,increased,5,"[162, 456, 975, 336, 348]"
1405,0.0065842075273394585,consider,3,"[913, 726, 150]"
1121,0.006581902503967285,good,10,"[545, 133, 549, 333, 112, 117, 150, 535, 313, 858]"
1162,0.006541019771248102,meant,6,"[456, 329, 112, 662, 504, 255]"
1222,0.006499460432678461,damage caused,3,"[120, 699, 715]"
1632,0.006459702271968126,network,5,"[813, 660, 180, 760, 990]"
1154,0.006435110699385405,spend,5,"[112, 535, 247, 348, 382]"
5,0.006227327045053244,details,5,"[1, 291, 357, 204, 112]"
1492,0.006200322415679693,child,15,"[515, 1028, 709, 166, 905, 364, 269, 239, 175, 625, 848, 660, 535, 920, 188]"
533,0.006139829754829407,important,24,"[129, 1028, 519, 540, 32, 805, 933, 168, 299, 945, 447, 449, 466, 852, 214, 479, 866, 483, 869, 106, 492, 239, 112, 251]"
382,0.006131288129836321,part,32,"[898, 1033, 397, 1038, 272, 792, 30, 683, 814, 816, 180, 572, 450, 195, 578, 69, 719, 336, 82, 216, 218, 858, 608, 354, 355, 741, 743, 112, 499, 889, 894, 767]"
117,0.006033753510564566,changed,8,"[581, 13, 781, 943, 112, 372, 117, 191]"
728,0.005900126416236162,decades,6,"[1028, 298, 237, 53, 150, 894]"
57,0.005863690283149481,side,4,"[978, 402, 5, 150]"
223,0.005863646510988474,choice,5,"[536, 18, 150, 248, 30]"
1827,0.005824034567922354,strong,2,"[214, 975]"
2913,0.005776803009212017,production,6,"[704, 1033, 910, 975, 559, 566]"
381,0.005695133004337549,build,6,"[449, 743, 492, 397, 150, 30]"
254,0.005657677073031664,either,5,"[834, 168, 975, 18, 255]"
829,0.005648249294608831,watch,13,"[97, 644, 69, 134, 78, 112, 336, 339, 340, 661, 438, 535, 915]"
76,0.005598615389317274,higher education,3,"[8, 915, 935]"
1508,0.005582419224083424,first time,7,"[545, 996, 168, 208, 1011, 660, 348]"
567,0.0055606067180633545,cover,7,"[33, 420, 618, 112, 496, 275, 535]"
892,0.005537633318454027,use,25,"[387, 1028, 519, 1039, 532, 157, 545, 673, 164, 562, 180, 820, 705, 72, 205, 985, 732, 360, 492, 237, 239, 112, 885, 247, 510]"
28,0.005520271603018045,end,35,"[513, 2, 393, 138, 268, 147, 30, 801, 166, 168, 41, 939, 812, 302, 686, 434, 439, 697, 579, 69, 456, 842, 591, 336, 975, 212, 981, 599, 744, 238, 239, 371, 121, 890, 508]"
1129,0.005494884680956602,concern,7,"[643, 326, 298, 112, 633, 251, 252]"
335,0.00543198874220252,white house,5,"[796, 204, 309, 21, 380]"
1135,0.005420472472906113,law,10,"[482, 809, 844, 302, 112, 720, 467, 597, 278, 254]"
933,0.005346212070435286,also,39,"[129, 1028, 389, 901, 1038, 400, 277, 157, 677, 805, 298, 814, 304, 177, 699, 188, 189, 574, 579, 79, 720, 975, 338, 985, 858, 609, 994, 360, 490, 237, 508, 239, 240, 880, 630, 887, 251, 380, 511]"
269,0.005297677591443062,science,9,"[452, 842, 878, 975, 369, 18, 692, 920, 508]"
1773,0.005283137783408165,feeling,6,"[742, 491, 204, 240, 946, 535]"
390,0.0052719721570611,way,32,"[514, 1028, 902, 913, 660, 535, 791, 796, 30, 298, 554, 939, 699, 65, 961, 336, 977, 214, 855, 487, 362, 491, 239, 112, 240, 241, 752, 372, 117, 887, 636, 255]"
1434,0.005270147230476141,supporting,3,"[521, 155, 214]"
571,0.005224572494626045,cost,17,"[33, 706, 675, 420, 197, 42, 619, 239, 112, 369, 50, 435, 467, 247, 508, 669, 159]"
902,0.0051994938403368,showing,3,"[73, 355, 975]"
762,0.005196839105337858,safety,15,"[384, 121, 194, 668, 164, 389, 684, 749, 112, 528, 884, 57, 508, 190, 575]"
112,0.005194336175918579,would,25,"[389, 265, 12, 660, 157, 939, 691, 309, 187, 828, 578, 582, 73, 589, 720, 727, 985, 618, 492, 1005, 239, 112, 495, 887, 255]"
1173,0.005101832561194897,months,9,"[487, 170, 554, 686, 112, 402, 247, 985, 891]"
3108,0.00508870417252183,addressed,3,"[715, 726, 975]"
